REP_DATE,CAD_date_time,SEX,APD_RACE_DESC,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,CORRECTED_search_discovered,RACE_KNOWN,X_COORDINATE,Y_COORDINATE
5/10/2017,5/10/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,749","10,075,564"
5/4/2017,5/4/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,102","10,059,185"
5/11/2017,5/11/2017,M,HISPANIC OR LATINO,YES = 1,,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,683","10,101,160"
5/4/2017,5/4/2017,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,355","10,074,217"
4/11/2017,4/11/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,799","10,082,421"
4/11/2017,4/11/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,109","10,073,191"
4/11/2017,4/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,960","10,043,104"
4/17/2017,4/17/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,214","10,143,206"
4/15/2017,4/15/2017,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,095,061","10,012,929"
4/18/2017,4/18/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,822","10,070,302"
5/7/2017,5/6/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,562","10,072,725"
5/3/2017,5/3/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,263","10,080,120"
8/14/2017,8/14/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,738","10,090,460"
8/9/2017,8/9/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,409","10,098,543"
8/15/2017,8/15/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,559","10,051,326"
6/22/2017,6/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,415","10,052,370"
7/13/2017,7/12/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,181","10,081,467"
8/10/2017,8/10/2017,F,BLACK,NO = 2,,,,"3,127,839","10,124,818"
8/12/2017,8/12/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,763","10,123,648"
7/3/2017,7/3/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,739","10,043,622"
7/11/2017,7/11/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,349","10,090,580"
6/30/2017,6/30/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,388","10,120,973"
7/1/2017,7/1/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,844","10,055,044"
7/27/2017,7/27/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,139,089","10,080,156"
7/26/2017,7/26/2017,M,BLACK,YES = 1,PRE-EXISTING KNOWLEDGE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,135,303","10,081,851"
7/30/2017,7/30/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,500","10,089,764"
5/14/2017,5/14/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,764","10,072,291"
5/23/2017,5/22/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,137,822","10,086,586"
5/9/2017,5/9/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,963","10,095,126"
5/9/2017,5/9/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,963","10,095,126"
5/30/2017,5/30/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,335","10,094,876"
6/4/2017,6/4/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,555","10,070,935"
6/2/2017,6/2/2017,M,WHITE,NO = 2,SUSPICIOUS PERSON / VEHICLE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,828","10,069,361"
6/24/2017,6/24/2017,M,HISPANIC OR LATINO,NO = 2,CALL FOR SERVICE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,700","10,126,082"
7/9/2017,7/9/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,136,404","10,121,428"
6/18/2017,6/18/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,154,145","10,077,549"
6/24/2017,6/24/2017,M,BLACK,NO = 2,CALL FOR SERVICE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,700","10,126,082"
7/3/2017,7/3/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,925","10,040,953"
8/6/2017,8/6/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,612","10,070,581"
8/14/2017,8/14/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,844","10,059,841"
8/9/2017,8/9/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,099,246","10,134,296"
7/8/2017,7/8/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,645","10,063,789"
5/12/2017,5/12/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,687","10,094,562"
8/16/2017,8/16/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,846","10,041,641"
8/16/2017,8/16/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,846","10,041,641"
7/18/2017,7/18/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,743","10,036,492"
8/5/2017,8/5/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,734","10,090,918"
6/23/2017,,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,315","10,070,073"
8/14/2017,8/13/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,508","10,074,227"
8/21/2017,8/21/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,099,926","10,079,017"
7/26/2017,7/26/2017,M,BLACK,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,135,303","10,081,851"
7/27/2017,7/27/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,810","10,065,122"
5/30/2017,5/30/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,217","10,055,811"
7/11/2017,7/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,275","10,040,759"
7/21/2017,7/21/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,549","10,099,817"
7/17/2017,7/17/2017,M,WHITE,YES = 1,VIOLATION OF CITY ORDIANCE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,090,196","10,035,841"
7/13/2017,7/13/2017,M,ASIAN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,621","10,096,667"
9/7/2017,9/7/2017,F,BLACK,YES = 1,OTHER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,555","10,098,998"
8/23/2017,8/23/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,500","10,107,578"
8/29/2017,8/29/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,733","10,142,841"
8/29/2017,8/29/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,733","10,142,841"
8/29/2017,8/29/2017,M,BLACK,YES = 1,CALL FOR SERVICE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,733","10,142,841"
9/6/2017,9/6/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,014","10,056,631"
8/25/2017,8/25/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,099,859","10,144,664"
9/20/2017,9/20/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,719","10,096,502"
8/22/2017,8/22/2017,M,WHITE,YES = 1,CALL FOR SERVICE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,135,034","10,124,584"
8/10/2017,8/9/2017,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,530","10,098,705"
9/2/2017,9/2/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,494","10,078,479"
9/2/2017,9/2/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,494","10,078,479"
9/3/2017,9/3/2017,M,HISPANIC OR LATINO,NO = 2,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,842","10,087,866"
8/21/2017,8/21/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,184","10,121,693"
8/20/2017,8/20/2017,F,BLACK,YES = 1,CONSENSUAL CONTACT,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,461","10,105,644"
8/20/2017,8/20/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,144","10,096,468"
8/30/2017,8/30/2017,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,520","10,086,601"
9/8/2017,9/8/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,458","10,085,463"
8/29/2017,8/29/2017,M,BLACK,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,133,470","10,122,124"
8/11/2017,8/11/2017,M,BLACK,NO = 2,,,,"3,131,991","10,082,842"
9/14/2017,9/14/2017,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,096,333","10,145,334"
9/18/2017,9/18/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,163","10,106,350"
10/29/2017,10/29/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,349","10,090,580"
9/12/2017,9/12/2017,M,HISPANIC OR LATINO,YES = 1,SUSPICIOUS PERSON / VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,222","10,101,147"
8/10/2017,8/10/2017,M,BLACK,NO = 2,,,,"3,119,055","10,058,264"
10/18/2017,10/18/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,139,545","10,087,568"
9/14/2017,9/14/2017,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,557","10,049,172"
3/15/2017,3/15/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,121,353","10,106,564"
10/21/2017,10/21/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,438","10,079,044"
10/25/2017,10/25/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,522","10,059,973"
10/20/2017,10/20/2017,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,591","10,075,872"
10/13/2017,10/13/2017,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,595","10,079,504"
11/15/2017,11/15/2017,M,WHITE,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,101,841","10,033,710"
11/18/2017,11/18/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,647","10,070,017"
11/18/2017,11/18/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,647","10,070,017"
10/11/2017,10/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,114,287","10,043,838"
10/1/2017,10/1/2017,F,BLACK,YES = 1,,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,383","10,065,119"
10/1/2017,10/1/2017,M,BLACK,YES = 1,,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,383","10,065,119"
11/16/2017,11/16/2017,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,046","10,078,958"
11/13/2017,11/13/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,620","10,074,277"
11/13/2017,11/13/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,620","10,074,277"
11/14/2017,11/14/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,207","10,081,426"
10/25/2017,10/25/2017,M,BLACK,NO = 2,,,,"3,079,437","10,058,178"
11/6/2017,11/6/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,124,546","10,065,263"
8/12/2017,8/12/2017,M,WHITE,NO = 2,WATER SAFETY ACT,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,742","10,077,143"
11/10/2017,11/10/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,453","10,059,909"
11/12/2017,11/12/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,106,443","10,042,970"
10/7/2017,10/7/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,883","10,061,111"
9/19/2017,9/19/2017,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,136,813","10,106,669"
11/3/2017,11/3/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,985","10,045,672"
11/3/2017,11/3/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,985","10,045,672"
11/5/2017,11/5/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,305","10,133,654"
11/11/2017,11/11/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,654","10,104,010"
11/6/2017,11/6/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,503","10,058,090"
11/6/2017,11/6/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,137","10,077,544"
9/23/2017,9/23/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,105,654","10,042,375"
10/6/2017,10/6/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,140","10,073,730"
9/20/2017,9/20/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,465","10,095,499"
9/21/2017,9/21/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,727","10,055,165"
10/15/2017,10/15/2017,M,BLACK,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,994","10,093,729"
10/3/2017,10/3/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,621","10,057,695"
10/10/2017,10/10/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,441","10,085,971"
10/13/2017,10/13/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,398","10,066,452"
10/2/2017,10/2/2017,M,WHITE,NO = 2,,,,"3,112,784","10,067,136"
9/25/2017,9/25/2017,M,BLACK,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,131,744","10,107,070"
9/17/2017,9/17/2017,M,WHITE,NO = 2,,,,"3,113,617","10,068,489"
9/22/2017,9/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,784","10,047,817"
9/22/2017,9/22/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,784","10,047,817"
9/15/2017,9/14/2017,F,WHITE,NO = 2,,,,"3,101,842","10,134,935"
9/14/2017,9/14/2017,F,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,099","10,113,788"
9/20/2017,9/20/2017,M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,178","10,086,415"
9/20/2017,9/20/2017,F,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,178","10,086,415"
10/17/2017,10/17/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,131,919","10,085,334"
10/2/2017,10/2/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,132,877","10,086,516"
12/9/2017,12/9/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,985","10,043,425"
