sex,race_known,reason_stopped,searched,search_based_on,search_found,race,arrest_date,arrest_time,lng,lat
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-11-28,2020-11-28 00:34:00,-97.75306261247806,30.25403402570318
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-03-02,2020-03-02 00:22:00,-97.75575950625215,30.240234901385264
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-03-13,2020-03-13 04:44:00,-97.74386599096465,30.253551434727477
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-11-20,2020-11-20 23:55:00,-97.7358926496861,30.348684190423622
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-04-24,2020-04-24 02:35:00,-97.68970713597125,30.270702263007557
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-04-24,2020-04-24 02:35:00,-97.68970713597125,30.270702263007557
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-08-22,2020-08-22 03:05:00,-97.67092808790902,30.30856033060466
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-09-28,2020-09-28 23:57:00,-97.75477814590107,30.217910000487123
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-08-08,2020-08-08 01:09:00,-97.70798074655174,30.272332138223028
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-04-30,2020-04-30 21:33:00,-97.73756147529086,30.26863874952152
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-11-18,2020-11-18 21:43:00,-97.78271394104205,30.240903711343506
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-12-19,2020-12-19 02:35:00,-97.7417402499256,30.287780471187727
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-02-08,2020-02-08 02:05:00,-97.70288525572468,30.341184946672442
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-02-04,2020-02-04 08:43:00,-97.71903995344044,30.337722567107487
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-05-24,2020-05-24 20:09:00,-97.7050196019135,30.264941715091375
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-01-28,2020-01-28 15:12:00,-97.73068460402008,30.2592773338125
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-05-27,2020-05-27 20:35:00,-97.75962149188246,30.242111268536053
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-10-10,2020-10-10 20:20:00,-97.70430219825955,30.319909607836053
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-10-02,2020-10-02 00:28:00,-97.69550865599028,30.265609876744136
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-01-31,2020-01-31 02:00:00,-97.70793269589515,30.2270272538219
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-05-12,2020-05-12 23:35:00,-97.69764824153634,30.2271625696324
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-12-04,2020-12-04 21:00:00,-97.79209882643693,30.213246146723975
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-01-14,2020-01-14 14:17:00,-97.7669284739878,30.20686126698332
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-04-04,2020-04-04 00:19:00,-97.78685084415622,30.18852944665241
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-04-04,2020-04-04 00:19:00,-97.78685084415622,30.18852944665241
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-01-27,2020-01-27 16:01:00,-97.73457162227832,30.19820246603369
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-02-05,2020-02-05 23:21:00,-97.76298166253973,30.476587624969113
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-12-27,2020-12-27 21:17:00,-97.72420653668185,30.371440019294237
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-10-21,2020-10-21 22:21:00,-97.73089627666798,30.356154637732036
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,WHITE,2020-03-16,2020-03-16 19:43:00,-97.70102035837242,30.346776700275786
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-03-09,2020-03-09 23:49:00,-97.73754497486753,30.265599284581686
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-11-04,2020-11-04 16:20:00,-97.6911607792125,30.339153396842477
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-12-01,2020-12-01 00:34:00,-97.74847319781318,30.29813397030751
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-02-01,2020-02-01 21:19:00,-97.72711055462347,30.264334082184988
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-03-05,2020-03-05 02:00:00,-97.6998661466133,30.258958366210017
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-11-29,2020-11-29 01:34:00,-97.74207132621402,30.265886179091225
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-07-24,2020-07-24 05:23:00,-97.75240290213453,30.275514608931196
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-01-04,2020-01-04 15:39:00,-97.75350120236914,30.27330895253865
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-12-03,2020-12-03 00:22:00,-97.67114754578124,30.30577599290862
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-02-23,2020-02-23 11:02:00,-97.71940443968859,30.24048006706965
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-01-26,2020-01-26 03:46:00,-97.70621882035748,30.22622751191644
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-02-13,2020-02-13 00:30:00,-97.71263194891381,30.229510799938023
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-05-20,2020-05-20 19:31:00,-97.69304769541802,30.232208240974483
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-02-21,2020-02-21 15:37:00,-97.75815188614463,30.195064971896187
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-06-13,2020-06-13 03:39:00,-97.71506885445979,30.3556427118731
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,WHITE,2020-06-24,2020-06-24 00:52:00,-97.73459834599839,30.35905982761856
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-02-04,2020-02-04 20:18:00,-97.72934986075643,30.258958675907717
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-02-28,2020-02-28 06:31:00,-97.77031557357648,30.226593858929782
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-02-21,2020-02-21 00:01:00,-97.78164463500262,30.22754614960957
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-01-10,2020-01-10 01:48:00,-97.63727299485983,30.276793780116346
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-02-14,2020-02-14 19:25:00,-97.72261576490402,30.235817710409304
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,WHITE,2020-07-23,2020-07-23 20:28:00,-97.77368748087233,30.440912228148466
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,WHITE,2020-02-18,2020-02-18 21:54:00,-97.75538721851609,30.272098257647492
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,WHITE,2020-11-20,2020-11-20 22:29:00,-97.72643297513586,30.373561814758535
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,WHITE,2020-03-18,2020-03-18 16:56:00,-97.71259944963344,30.258721648511717
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,TOWING OF MOTOR VEHICLE,NOTHING,WHITE,2020-11-18,2020-11-18 01:32:00,-97.750890018164,30.27059127761615
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-08-06,2020-08-06 22:09:00,-97.75596909245206,30.319022492962418
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-12-07,2020-12-07 11:02:00,-97.72210702097605,30.406690046800325
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-08-06,2020-08-06 06:03:00,-97.7587672530749,30.303143248569175
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-11-08,2020-11-08 17:59:00,-97.72685789858768,30.40408027661186
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-10-28,2020-10-28 03:21:00,-97.75652239144547,30.314567060108434
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-07-23,2020-07-23 03:31:00,-97.75568772881866,30.325876192127087
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-01-31,2020-01-31 01:55:00,-97.76304187765841,30.287004811155853
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-12-01,2020-12-01 02:27:00,-97.76304187765841,30.287004811155853
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-08-14,2020-08-14 21:25:00,-97.75837025814582,30.303410307896492
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-09-08,2020-09-08 00:05:00,-97.75743395099185,30.30820734011822
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-08-08,2020-08-08 20:05:00,-97.78680827267874,30.264500351078528
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-07-09,2020-07-09 23:08:00,-97.7920834814382,30.261376219214494
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-29,2020-03-29 23:50:00,-97.78102126004099,30.26599689157737
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-30,2020-03-30 00:24:00,-97.80678958201109,30.247855039202765
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-08,2020-02-08 04:02:00,-97.74165425152054,30.37006376320821
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-09-19,2020-09-19 02:23:00,-97.73710308783222,30.381710262703255
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-12-01,2020-12-01 22:06:00,-97.73998558492328,30.375027437574484
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-20,2020-03-20 04:48:00,-97.75538520354006,30.3363681749749
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-12-01,2020-12-01 00:57:00,-97.75047460384559,30.348887953023787
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-11-25,2020-11-25 00:51:00,-97.84004940656568,30.21726899974773
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-09-05,2020-09-05 03:40:00,-97.83548077487846,30.22200396293057
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-11-30,2020-11-30 06:19:00,-97.73645095767223,30.385429303539127
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-10-15,2020-10-15 02:31:00,-97.73212205622926,30.395490447159407
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-29,2020-02-29 01:24:00,-97.73212205622926,30.395490447159407
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-05-19,2020-05-19 21:09:00,-97.7155532039449,30.409661682559566
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-05,2020-03-05 23:36:00,-97.7055183538649,30.418202787593636
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-04-11,2020-04-11 00:42:00,-97.66851181945772,30.218363539765733
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-10,2020-02-10 01:00:00,-97.734788984743,30.386240011256554
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-01-13,2020-01-13 03:28:00,-97.734788984743,30.386240011256554
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-05-04,2020-05-04 03:05:00,-97.81246441216204,30.24198218611961
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,OTHER,WHITE,2020-09-12,2020-09-12 02:22:00,-97.75628586095128,30.320456288750904
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,WEAPONS,WHITE,2020-12-10,2020-12-10 00:51:00,-97.76218249821251,30.28809595741593
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-05-14,2020-05-14 02:26:00,-97.86194385667964,30.234998054376724
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-05-16,2020-05-16 22:06:00,-97.86757239142764,30.234124683364104
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-02-24,2020-02-24 22:05:00,-97.79792772551771,30.472560059650753
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,WHITE,2020-10-12,2020-10-12 11:17:00,-97.78152629173312,30.440366964965087
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,WHITE,2020-01-23,2020-01-23 22:59:00,-97.69363783356849,30.3497933858615
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-04-21,2020-04-21 21:44:00,-97.83201237596039,30.23706832906934
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-05-14,2020-05-14 02:26:00,-97.86194385667964,30.234998054376724
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-05-01,2020-05-01 21:53:00,-97.81514124561292,30.23383620777953
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-02-29,2020-02-29 04:42:00,-97.707488371454,30.32142160302486
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-12-16,2020-12-16 23:09:00,-97.77010840782694,30.190244323913685
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,WHITE,2020-10-14,2020-10-14 21:57:00,-97.77358732151548,30.43572033168856
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-11,2020-02-11 21:51:00,-97.71816786284101,30.29772273948318
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-05-19,2020-05-19 21:51:00,-97.73700025449705,30.258756393673377
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-18,2020-02-18 15:25:00,-97.73429710506281,30.267725470105216
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-18,2020-02-18 15:25:00,-97.73429710506281,30.267725470105216
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-21,2020-03-21 11:34:00,-97.73538335515839,30.264920143852382
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-07-06,2020-07-06 22:04:00,-97.70800537804008,30.31698484247316
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-31,2020-03-31 17:44:00,-97.74297469310699,30.229619242837988
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-21,2020-02-21 01:21:00,-97.71882018649508,30.29575578804642
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-10-03,2020-10-03 01:38:00,-97.71882018649508,30.29575578804642
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-09-03,2020-09-03 23:10:00,-97.714237312992,30.30380879708454
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-14,2020-03-14 23:08:00,-97.7139456138714,30.303228010239827
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-10-04,2020-10-04 01:30:00,-97.71938285099442,30.2947578825161
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-12-11,2020-12-11 00:41:00,-97.71192763036294,30.31053848465289
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-02-14,2020-02-14 22:37:00,-97.73481402929632,30.26476558083533
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-03-13,2020-03-13 02:02:00,-97.73438963310767,30.264641458554173
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-09-16,2020-09-16 22:40:00,-97.73695083982425,30.260947416001766
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-05-01,2020-05-01 01:05:00,-97.73683091698192,30.261283278013426
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-10-31,2020-10-31 00:50:00,-97.68436326356105,30.198122434907848
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-07-17,2020-07-17 18:07:00,-97.76946963990652,30.192005483441964
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-01-09,2020-01-09 02:04:00,-97.79720059911683,30.470268425447017
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-11-09,2020-11-09 23:49:00,-97.77304723564444,30.436336638230298
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,WHITE,2020-07-23,2020-07-23 22:20:00,-97.77728395017775,30.437317688752586
